query,intent
지금 자두 냉장고 안에 남아있냐?.,2
지금 자두 냉장고 안에 남아있나?.,2
지금 자두 냉장고 안에 남아있어요?.,2
지금 자두 냉장고 안에 남아있나요?.,2
지금 자두 냉장고 안에 남아있습니까?.,2
지금 자두 냉장고 안에 남아있습니까요?.,2
지금 자두 냉장고 안에  몇개 남아?.,2
지금 자두 냉장고 안에 몇개 남아있어?.,2
지금 자두 냉장고 안에 몇개 남아있냐?.,2
지금 자두 냉장고 안에 몇개 남아있나?.,2
지금 자두 냉장고 안에 몇개 남아있어요?.,2
지금 자두 냉장고 안에 몇개 남아있나요?.,2
지금 자두 냉장고 안에 몇개 남아있습니까?.,2
지금 자두 냉장고 안에 몇개 남아있습니까요?.,2
지금 자두 냉장고 안에 몇개나 남아있어?.,2
지금 자두 냉장고 안에 몇개나 남아있냐?.,2
지금 자두 냉장고 안에 몇개나 남아있어요?.,2
지금 자두 냉장고 안에 몇개나 남아있나요?.,2
지금 자두 냉장고 안에 몇개나 남아있습니까?.,2
지금 자두 냉장고 안에 몇개나 남아있습니까요?.,2
현재 자두 냉장고 안에 있어?.,2
현재 자두 냉장고 안에 있냐?.,2
현재 자두 냉장고 안에 있나?.,2
현재 자두 냉장고 안에 있어요?.,2
현재 자두 냉장고 안에 있나요?.,2
현재 자두 냉장고 안에 있습니까?.,2
현재 자두 냉장고 안에 있습니까요?.,2
현재 자두 냉장고 안에  몇개?.,2
현재 자두 냉장고 안에 몇개 있어?.,2
현재 자두 냉장고 안에 몇개 있냐?.,2
현재 자두 냉장고 안에 몇개 있나?.,2
현재 자두 냉장고 안에 몇개 있어요?.,2
현재 자두 냉장고 안에 몇개 있나요?.,2
현재 자두 냉장고 안에 몇개 있습니까?.,2
현재 자두 냉장고 안에 몇개 있습니까요?.,2
현재 자두 냉장고 안에 몇개나 있어?.,2
현재 자두 냉장고 안에 몇개나 있냐?.,2
현재 자두 냉장고 안에 몇개나 있나?.,2
현재 자두 냉장고 안에 몇개나 있어요?.,2
현재 자두 냉장고 안에 몇개나 있나요?.,2
현재 자두 냉장고 안에 몇개나 있습니까?.,2
현재 자두 냉장고 안에 몇개나 있습니까요?.,2
현재 자두 냉장고 안에 남아있어?.,2
현재 자두 냉장고 안에 남아있냐?.,2
현재 자두 냉장고 안에 남아있나?.,2
현재 자두 냉장고 안에 남아있어요?.,2
현재 자두 냉장고 안에 남아있나요?.,2
현재 자두 냉장고 안에 남아있습니까?.,2
현재 자두 냉장고 안에 남아있습니까요?.,2
현재 자두 냉장고 안에  몇개 남아?.,2
현재 자두 냉장고 안에 몇개 남아있어?.,2
현재 자두 냉장고 안에 몇개 남아있냐?.,2
현재 자두 냉장고 안에 몇개 남아있나?.,2
현재 자두 냉장고 안에 몇개 남아있어요?.,2
현재 자두 냉장고 안에 몇개 남아있나요?.,2
현재 자두 냉장고 안에 몇개 남아있습니까?.,2
현재 자두 냉장고 안에 몇개 남아있습니까요?.,2
현재 자두 냉장고 안에 몇개나 남아있어?.,2
현재 자두 냉장고 안에 몇개나 남아있냐?.,2
현재 자두 냉장고 안에 몇개나 남아있어요?.,2
현재 자두 냉장고 안에 몇개나 남아있나요?.,2
현재 자두 냉장고 안에 몇개나 남아있습니까?.,2
현재 자두 냉장고 안에 몇개나 남아있습니까요?.,2
자두 냉장고 속에 있어?.,2
자두 냉장고 속에 있냐?.,2
자두 냉장고 속에 있나?.,2
자두 냉장고 속에 있어요?.,2
자두 냉장고 속에 있나요?.,2
자두 냉장고 속에 있습니까?.,2
자두 냉장고 속에 있습니까요?.,2
자두 냉장고 속에  몇개?.,2
자두 냉장고 속에 몇개 있어?.,2
자두 냉장고 속에 몇개 있냐?.,2
자두 냉장고 속에 몇개 있나?.,2
자두 냉장고 속에 몇개 있어요?.,2
자두 냉장고 속에 몇개 있나요?.,2
자두 냉장고 속에 몇개 있습니까?.,2
자두 냉장고 속에 몇개 있습니까요?.,2
자두 냉장고 속에 몇개나 있어?.,2
자두 냉장고 속에 몇개나 있냐?.,2
자두 냉장고 속에 몇개나 있나?.,2
자두 냉장고 속에 몇개나 있어요?.,2
자두 냉장고 속에 몇개나 있나요?.,2
자두 냉장고 속에 몇개나 있습니까?.,2
자두 냉장고 속에 몇개나 있습니까요?.,2
자두 냉장고 속에 남아있어?.,2
자두 냉장고 속에 남아있냐?.,2
자두 냉장고 속에 남아있나?.,2
자두 냉장고 속에 남아있어요?.,2
자두 냉장고 속에 남아있나요?.,2
자두 냉장고 속에 남아있습니까?.,2
자두 냉장고 속에 남아있습니까요?.,2
자두 냉장고 속에  몇개 남아?.,2
자두 냉장고 속에 몇개 남아있어?.,2
자두 냉장고 속에 몇개 남아있냐?.,2
자두 냉장고 속에 몇개 남아있나?.,2
자두 냉장고 속에 몇개 남아있어요?.,2
자두 냉장고 속에 몇개 남아있나요?.,2
자두 냉장고 속에 몇개 남아있습니까?.,2
자두 냉장고 속에 몇개 남아있습니까요?.,2
자두 냉장고 속에 몇개나 남아있어?.,2
자두 냉장고 속에 몇개나 남아있냐?.,2
자두 냉장고 속에 몇개나 남아있어요?.,2
자두 냉장고 속에 몇개나 남아있나요?.,2
자두 냉장고 속에 몇개나 남아있습니까?.,2
자두 냉장고 속에 몇개나 남아있습니까요?.,2
지금 자두 냉장고 속에 있어?.,2
지금 자두 냉장고 속에 있냐?.,2
지금 자두 냉장고 속에 있나?.,2
지금 자두 냉장고 속에 있어요?.,2
지금 자두 냉장고 속에 있나요?.,2
지금 자두 냉장고 속에 있습니까?.,2
지금 자두 냉장고 속에 있습니까요?.,2
지금 자두 냉장고 속에  몇개?.,2
지금 자두 냉장고 속에 몇개 있어?.,2
지금 자두 냉장고 속에 몇개 있냐?.,2
지금 자두 냉장고 속에 몇개 있나?.,2
지금 자두 냉장고 속에 몇개 있어요?.,2
지금 자두 냉장고 속에 몇개 있나요?.,2
지금 자두 냉장고 속에 몇개 있습니까?.,2
지금 자두 냉장고 속에 몇개 있습니까요?.,2
지금 자두 냉장고 속에 몇개나 있어?.,2
지금 자두 냉장고 속에 몇개나 있냐?.,2
지금 자두 냉장고 속에 몇개나 있나?.,2
지금 자두 냉장고 속에 몇개나 있어요?.,2
지금 자두 냉장고 속에 몇개나 있나요?.,2
지금 자두 냉장고 속에 몇개나 있습니까?.,2
지금 자두 냉장고 속에 몇개나 있습니까요?.,2
지금 자두 냉장고 속에 남아있어?.,2
지금 자두 냉장고 속에 남아있냐?.,2
지금 자두 냉장고 속에 남아있나?.,2
지금 자두 냉장고 속에 남아있어요?.,2
지금 자두 냉장고 속에 남아있나요?.,2
지금 자두 냉장고 속에 남아있습니까?.,2
지금 자두 냉장고 속에 남아있습니까요?.,2
지금 자두 냉장고 속에  몇개 남아?.,2
지금 자두 냉장고 속에 몇개 남아있어?.,2
지금 자두 냉장고 속에 몇개 남아있냐?.,2
지금 자두 냉장고 속에 몇개 남아있나?.,2
지금 자두 냉장고 속에 몇개 남아있어요?.,2
지금 자두 냉장고 속에 몇개 남아있나요?.,2
지금 자두 냉장고 속에 몇개 남아있습니까?.,2
지금 자두 냉장고 속에 몇개 남아있습니까요?.,2
지금 자두 냉장고 속에 몇개나 남아있어?.,2
지금 자두 냉장고 속에 몇개나 남아있냐?.,2
지금 자두 냉장고 속에 몇개나 남아있어요?.,2
지금 자두 냉장고 속에 몇개나 남아있나요?.,2
지금 자두 냉장고 속에 몇개나 남아있습니까?.,2
지금 자두 냉장고 속에 몇개나 남아있습니까요?.,2
현재 자두 냉장고 속에 있어?.,2
현재 자두 냉장고 속에 있냐?.,2
현재 자두 냉장고 속에 있나?.,2
현재 자두 냉장고 속에 있어요?.,2
현재 자두 냉장고 속에 있나요?.,2
현재 자두 냉장고 속에 있습니까?.,2
현재 자두 냉장고 속에 있습니까요?.,2
현재 자두 냉장고 속에  몇개?.,2
현재 자두 냉장고 속에 몇개 있어?.,2
현재 자두 냉장고 속에 몇개 있냐?.,2
현재 자두 냉장고 속에 몇개 있나?.,2
현재 자두 냉장고 속에 몇개 있어요?.,2
현재 자두 냉장고 속에 몇개 있나요?.,2
현재 자두 냉장고 속에 몇개 있습니까?.,2
현재 자두 냉장고 속에 몇개 있습니까요?.,2
현재 자두 냉장고 속에 몇개나 있어?.,2
현재 자두 냉장고 속에 몇개나 있냐?.,2
현재 자두 냉장고 속에 몇개나 있나?.,2
현재 자두 냉장고 속에 몇개나 있어요?.,2
현재 자두 냉장고 속에 몇개나 있나요?.,2
현재 자두 냉장고 속에 몇개나 있습니까?.,2
현재 자두 냉장고 속에 몇개나 있습니까요?.,2
현재 자두 냉장고 속에 남아있어?.,2
현재 자두 냉장고 속에 남아있냐?.,2
현재 자두 냉장고 속에 남아있나?.,2
현재 자두 냉장고 속에 남아있어요?.,2
현재 자두 냉장고 속에 남아있나요?.,2
현재 자두 냉장고 속에 남아있습니까?.,2
현재 자두 냉장고 속에 남아있습니까요?.,2
현재 자두 냉장고 속에  몇개 남아?.,2
현재 자두 냉장고 속에 몇개 남아있어?.,2
현재 자두 냉장고 속에 몇개 남아있냐?.,2
현재 자두 냉장고 속에 몇개 남아있나?.,2
현재 자두 냉장고 속에 몇개 남아있어요?.,2
현재 자두 냉장고 속에 몇개 남아있나요?.,2
현재 자두 냉장고 속에 몇개 남아있습니까?.,2
현재 자두 냉장고 속에 몇개 남아있습니까요?.,2
현재 자두 냉장고 속에 몇개나 남아있어?.,2
현재 자두 냉장고 속에 몇개나 남아있냐?.,2
현재 자두 냉장고 속에 몇개나 남아있어요?.,2
현재 자두 냉장고 속에 몇개나 남아있나요?.,2
현재 자두 냉장고 속에 몇개나 남아있습니까?.,2
현재 자두 냉장고 속에 몇개나 남아있습니까요?.,2
오이 있어?.,3
오이 있냐?.,3
오이 있나?.,3
오이 있어요?.,3
오이 있나요?.,3
오이 있습니까?.,3
오이 있습니까요?.,3
오이  몇개?.,3
오이 몇개 있어?.,3
오이 몇개 있냐?.,3
오이 몇개 있나?.,3
오이 몇개 있어요?.,3
오이 몇개 있나요?.,3
오이 몇개 있습니까?.,3
오이 몇개 있습니까요?.,3
오이 몇개나 있어?.,3
오이 몇개나 있냐?.,3
오이 몇개나 있나?.,3
오이 몇개나 있어요?.,3
오이 몇개나 있나요?.,3
오이 몇개나 있습니까?.,3
오이 몇개나 있습니까요?.,3
오이 남아있어?.,3
오이 남아있냐?.,3
오이 남아있나?.,3
오이 남아있어요?.,3
오이 남아있나요?.,3
오이 남아있습니까?.,3
오이 남아있습니까요?.,3
오이  몇개 남아?.,3
오이 몇개 남아있어?.,3
오이 몇개 남아있냐?.,3
오이 몇개 남아있나?.,3
오이 몇개 남아있어요?.,3
오이 몇개 남아있나요?.,3
오이 몇개 남아있습니까?.,3
오이 몇개 남아있습니까요?.,3
오이 몇개나 남아있어?.,3
오이 몇개나 남아있냐?.,3
오이 몇개나 남아있어요?.,3
오이 몇개나 남아있나요?.,3
오이 몇개나 남아있습니까?.,3
오이 몇개나 남아있습니까요?.,3
지금 오이 있어?.,3
지금 오이 있냐?.,3
지금 오이 있나?.,3
지금 오이 있어요?.,3
지금 오이 있나요?.,3
지금 오이 있습니까?.,3
지금 오이 있습니까요?.,3
지금 오이  몇개?.,3
지금 오이 몇개 있어?.,3
지금 오이 몇개 있냐?.,3
지금 오이 몇개 있나?.,3
지금 오이 몇개 있어요?.,3
지금 오이 몇개 있나요?.,3
지금 오이 몇개 있습니까?.,3
지금 오이 몇개 있습니까요?.,3
지금 오이 몇개나 있어?.,3
지금 오이 몇개나 있냐?.,3
지금 오이 몇개나 있나?.,3
지금 오이 몇개나 있어요?.,3
지금 오이 몇개나 있나요?.,3
지금 오이 몇개나 있습니까?.,3
지금 오이 몇개나 있습니까요?.,3
지금 오이 남아있어?.,3
지금 오이 남아있냐?.,3
지금 오이 남아있나?.,3
지금 오이 남아있어요?.,3
지금 오이 남아있나요?.,3
지금 오이 남아있습니까?.,3
지금 오이 남아있습니까요?.,3
지금 오이  몇개 남아?.,3
지금 오이 몇개 남아있어?.,3
지금 오이 몇개 남아있냐?.,3
지금 오이 몇개 남아있나?.,3
지금 오이 몇개 남아있어요?.,3
지금 오이 몇개 남아있나요?.,3
지금 오이 몇개 남아있습니까?.,3
지금 오이 몇개 남아있습니까요?.,3
지금 오이 몇개나 남아있어?.,3
지금 오이 몇개나 남아있냐?.,3
지금 오이 몇개나 남아있어요?.,3
지금 오이 몇개나 남아있나요?.,3
지금 오이 몇개나 남아있습니까?.,3
지금 오이 몇개나 남아있습니까요?.,3
현재 오이 있어?.,3
현재 오이 있냐?.,3
현재 오이 있나?.,3
현재 오이 있어요?.,3
현재 오이 있나요?.,3
현재 오이 있습니까?.,3
현재 오이 있습니까요?.,3
현재 오이  몇개?.,3
현재 오이 몇개 있어?.,3
현재 오이 몇개 있냐?.,3
현재 오이 몇개 있나?.,3
현재 오이 몇개 있어요?.,3
현재 오이 몇개 있나요?.,3
현재 오이 몇개 있습니까?.,3
현재 오이 몇개 있습니까요?.,3
현재 오이 몇개나 있어?.,3
현재 오이 몇개나 있냐?.,3
현재 오이 몇개나 있나?.,3
현재 오이 몇개나 있어요?.,3
현재 오이 몇개나 있나요?.,3
현재 오이 몇개나 있습니까?.,3
현재 오이 몇개나 있습니까요?.,3
현재 오이 남아있어?.,3
현재 오이 남아있냐?.,3
현재 오이 남아있나?.,3
현재 오이 남아있어요?.,3
현재 오이 남아있나요?.,3
현재 오이 남아있습니까?.,3
현재 오이 남아있습니까요?.,3
현재 오이  몇개 남아?.,3
현재 오이 몇개 남아있어?.,3
현재 오이 몇개 남아있냐?.,3
현재 오이 몇개 남아있나?.,3
현재 오이 몇개 남아있어요?.,3
현재 오이 몇개 남아있나요?.,3
현재 오이 몇개 남아있습니까?.,3
현재 오이 몇개 남아있습니까요?.,3
현재 오이 몇개나 남아있어?.,3
현재 오이 몇개나 남아있냐?.,3
현재 오이 몇개나 남아있어요?.,3
현재 오이 몇개나 남아있나요?.,3
현재 오이 몇개나 남아있습니까?.,3
현재 오이 몇개나 남아있습니까요?.,3
냉장고에 오이 있어?.,3
냉장고에 오이 있냐?.,3
냉장고에 오이 있나?.,3
냉장고에 오이 있어요?.,3
냉장고에 오이 있나요?.,3
냉장고에 오이 있습니까?.,3
냉장고에 오이 있습니까요?.,3
냉장고에 오이  몇개?.,3
냉장고에 오이 몇개 있어?.,3
냉장고에 오이 몇개 있냐?.,3
냉장고에 오이 몇개 있나?.,3
냉장고에 오이 몇개 있어요?.,3
냉장고에 오이 몇개 있나요?.,3
냉장고에 오이 몇개 있습니까?.,3
냉장고에 오이 몇개 있습니까요?.,3
냉장고에 오이 몇개나 있어?.,3
냉장고에 오이 몇개나 있냐?.,3
냉장고에 오이 몇개나 있나?.,3
냉장고에 오이 몇개나 있어요?.,3
냉장고에 오이 몇개나 있나요?.,3
냉장고에 오이 몇개나 있습니까?.,3
냉장고에 오이 몇개나 있습니까요?.,3
냉장고에 오이 남아있어?.,3
냉장고에 오이 남아있냐?.,3
냉장고에 오이 남아있나?.,3
냉장고에 오이 남아있어요?.,3
냉장고에 오이 남아있나요?.,3
냉장고에 오이 남아있습니까?.,3
냉장고에 오이 남아있습니까요?.,3
냉장고에 오이  몇개 남아?.,3
냉장고에 오이 몇개 남아있어?.,3
냉장고에 오이 몇개 남아있냐?.,3
냉장고에 오이 몇개 남아있나?.,3
냉장고에 오이 몇개 남아있어요?.,3
냉장고에 오이 몇개 남아있나요?.,3
냉장고에 오이 몇개 남아있습니까?.,3
냉장고에 오이 몇개 남아있습니까요?.,3
냉장고에 오이 몇개나 남아있어?.,3
냉장고에 오이 몇개나 남아있냐?.,3
냉장고에 오이 몇개나 남아있어요?.,3
냉장고에 오이 몇개나 남아있나요?.,3
냉장고에 오이 몇개나 남아있습니까?.,3
냉장고에 오이 몇개나 남아있습니까요?.,3
지금 냉장고에 오이 있어?.,3
지금 냉장고에 오이 있냐?.,3
지금 냉장고에 오이 있나?.,3
지금 냉장고에 오이 있어요?.,3
지금 냉장고에 오이 있나요?.,3
지금 냉장고에 오이 있습니까?.,3
지금 냉장고에 오이 있습니까요?.,3
지금 냉장고에 오이  몇개?.,3
지금 냉장고에 오이 몇개 있어?.,3
